modelo,notacao_kendall,periodo,lambda_hora,c,replica,seed,tempo_medio_servico_seg,mu_estimado_hora,rho,status_estabilidade,total_chegadas,total_atendidas,Wq_seg,W_seg,Lq,L,Lq_observado_area,L_observado_area,erro_little_L,erro_little_Lq,P50_W_seg,P90_W_seg,P95_W_seg,utilizacao_empirica,throughput_hora,taxa_fila,fator_degradacao
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,17,20320619,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,437,437,1.377984072766409,13.84968407276564,0.022966401212773484,0.23082806787942733,0.022302927399960027,0.22415970147402164,2.888888888888894,2.888888888888891,12.471700000000055,19.2476306771092,22.232187807478475,0.20185677407406163,58.266666666666666,0.19679633867276888,0.9875893611374564
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,18,20320620,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,448,446,1.5748470788688655,14.046547078868036,0.026247451314481092,0.23410911798113393,0.026919143415518522,0.2332483133928689,0.36769374712453956,2.559075519331844,12.471700000000055,18.929260681927644,23.936513523001395,0.20632916997735035,59.46666666666667,0.2062780269058296,1.0016272127885693
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,19,20320621,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,447,446,1.6011367021545868,14.072836702153772,0.026685611702576446,0.23454727836922953,0.02644840626522021,0.23314153978843435,0.5993412460673428,0.8888888888888897,12.471700000000055,19.656625766091565,22.568205626742383,0.2066931335232141,59.46666666666667,0.226457399103139,1.0035018658224504
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,20,20320622,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,442,442,1.3025366594086436,13.774236659407858,0.02170894432347739,0.22957061099013096,0.02132300753550446,0.22548935568363976,1.7777777777777701,1.7777777777777708,12.471700000000055,18.475714414999864,21.86136497334628,0.2041663481481353,58.93333333333333,0.17873303167420815,0.9822093782897605
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,21,20320623,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,443,443,1.70740049711331,14.179100497112548,0.0284566749518885,0.23631834161854248,0.028014015563748013,0.23264227852669847,1.555555555555563,1.5555555555555511,12.471700000000055,20.446863330604536,22.952293245465256,0.20462826296295047,59.06666666666667,0.22799097065462753,1.011079294507755
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,22,20320624,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,446,446,1.3820212133230694,13.853721213322281,0.023033686888717823,0.23089535355537136,0.02282894300526255,0.22884295041265695,0.8888888888888854,0.8888888888888953,12.471700000000055,18.773746208130888,23.189423308214373,0.20601400740739437,59.46666666666667,0.17937219730941703,0.9878772404163054
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,23,20320625,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,433,433,1.4224195992638338,13.89411959926309,0.023706993321063897,0.23156865998771817,0.022811395795601482,0.22282051061040437,3.77777777777778,3.777777777777781,12.471700000000055,18.56149503046327,23.176138063981483,0.2000091148148029,57.733333333333334,0.19399538106235567,0.9907579571137154
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,24,20320626,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,460,460,2.0789939595266618,14.550693959525937,0.034649899325444364,0.24251156599209894,0.03541989708823202,0.24829646430883612,2.385411307321172,2.2222222222222263,12.471700000000055,21.720772150533598,23.99702466122543,0.21287656722060408,61.333333333333336,0.24565217391304348,1.037576776199004
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,25,20320627,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,406,406,1.4933448867224413,13.965044886721673,0.02488908144537402,0.23275074811202787,0.022455482370715228,0.20999289718551847,9.777777777777779,9.77777777777777,12.471700000000055,20.005636302335006,23.074894861563507,0.18753741481480324,54.13333333333333,0.18472906403940886,0.9958154774846999
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,26,20320628,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,439,439,1.510730257260323,13.9824302572596,0.02517883762100538,0.23304050428766,0.024563354923603026,0.2277687001095677,2.262183646661219,2.44444444444445,12.471700000000055,19.531435844057704,23.707028458814968,0.20320534518596464,58.53333333333333,0.1845102505694761,0.9970551885779263
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,27,20320629,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,438,438,1.4322301744500625,13.903930174449279,0.02387050290750104,0.23173216957415466,0.02323395616330101,0.2255526450521772,2.6666666666666647,2.666666666666675,12.471700000000055,19.14391865194102,23.05664935842935,0.20231868888887616,58.4,0.18493150684931506,0.9914575268388884
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,28,20320630,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,453,453,1.7279182699510982,14.199618269950406,0.028798637832518303,0.23666030449917344,0.028990628751401758,0.23823803986250125,0.6666666666666609,0.6666666666666653,12.471700000000055,20.722309214542477,23.632638873448013,0.2092474111110995,60.4,0.2163355408388521,1.012542370059691
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,29,20320631,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,454,454,1.3700156993651618,13.841715699364368,0.02283359498941936,0.2306952616560728,0.023036560278214203,0.23274588620412678,0.888888888888894,0.8888888888889014,12.471700000000055,18.607499153981916,21.805794331882904,0.20970932592591257,60.53333333333333,0.1828193832599119,0.9870211546169811
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,60,1,30,20320632,12.4717,288.6535115501495,0.2078616666666667,ESTAVEL,407,407,1.6103481719786399,14.082048171977963,0.026839136199644,0.23470080286629938,0.024274507629455794,0.21250854448995152,9.455552816745154,9.555555555555559,12.471700000000055,20.315620366961415,23.473920019386288,0.18823403686049575,54.266666666666666,0.19656019656019655,1.0041587147116389
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,1,20380603,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,859,858,4.093479073894521,16.565179073893763,0.1364493024631507,0.5521726357964587,0.13008166834820367,0.5267105427230051,4.6112558686880325,4.666666666666668,12.471700000000055,25.659221746668305,30.48445325222842,0.39662887437480143,114.4,0.40093240093240096,1.1812251119059252
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,2,20380604,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,907,907,4.543719162260069,17.015419162259263,0.15145730540866895,0.5671806387419754,0.1526353066729586,0.5716360714509289,0.7855403384071296,0.7777777777777846,12.471700000000055,26.848562634963482,32.563150553830376,0.41900076477797027,120.93333333333334,0.412348401323043,1.2133307049931878
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,3,20380605,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,894,894,4.490111761879388,16.961811761878522,0.14967039206264626,0.5653937253959507,0.14867258944889528,0.5616244338933112,0.6666666666666352,0.6666666666666743,12.471700000000055,27.41876244993146,32.859620166330195,0.41295184444441585,119.2,0.4261744966442953,1.2095080836239132
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,4,20380606,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,888,887,5.905641745723917,18.377341745723125,0.19685472485746391,0.6125780581907708,0.1941741623378369,0.6045921514951439,1.3036553609531896,1.3616957995638221,12.471700000000055,31.638497841537355,40.32769720804681,0.410417989157307,118.26666666666667,0.4363021420518602,1.3104462960099266
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,5,20380607,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,892,891,3.7972358003212694,16.268935800320474,0.12657452667737565,0.5422978600106825,0.1253087814106019,0.5372927187457924,0.9229505837975188,0.9999999999999984,12.471700000000055,24.871549586585388,29.21243566220801,0.41198393733519056,118.8,0.388327721661055,1.160100680203918
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,6,20380608,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,917,917,4.404226723816857,16.875926723816033,0.1468075574605619,0.5625308907938678,0.1495805891014836,0.5731564742866407,1.8888888888888757,1.8888888888888813,12.471700000000055,25.25171584465715,32.44252198295134,0.4235758851851572,122.26666666666667,0.42311886586695746,1.2033838175810372
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,7,20380609,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,907,907,4.1309716529917235,16.602671652990935,0.1376990550997241,0.5534223884330312,0.13877004775049975,0.5577267847875104,0.7777777777777923,0.7777777777777897,12.471700000000055,25.333544597759463,32.13709024025805,0.4189567370370106,120.93333333333334,0.3958103638368247,1.1838986221494392
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,8,20380610,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,929,928,4.502350257125372,16.974050257124603,0.15007834190417907,0.5658016752374867,0.15476773344438488,0.5839880874707146,3.214273309741342,3.1246290975148567,12.471700000000055,25.930379491389346,33.265023465223564,0.4292203540263297,123.73333333333333,0.42995689655172414,1.2103807827871473
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,9,20380611,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,931,930,4.4620693506806735,16.93376935067988,0.1487356450226891,0.564458978355996,0.15369349985677877,0.5839763691529367,3.4577164232174495,3.3333333333333557,12.471700000000055,27.019134036599368,33.17342565981433,0.430282869296158,124.0,0.4290322580645161,1.207508443284472
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,10,20380612,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,917,917,5.247133269198211,17.718833269197397,0.17490444230660704,0.5906277756399132,0.17820819288350961,0.6017840780686671,1.8888888888888817,1.888888888888888,12.471700000000055,28.520944820059952,36.088168566275264,0.4235758851851575,122.26666666666667,0.4525627044711014,1.263489559508299
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,11,20380613,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,891,891,4.757979010095293,17.229679010094465,0.15859930033650976,0.5743226336698155,0.15701330733314467,0.5688331069191424,0.955826294986164,0.9999999999999976,12.471700000000055,27.76805675914511,34.170701570201345,0.41181979958599774,118.8,0.4298540965207632,1.2286090857222525
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,12,20380614,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,910,909,4.77898960121052,17.250689601209796,0.15929965337368399,0.5750229867069931,0.16089264990742083,0.5810178987679329,1.042551723935597,1.0000000000000036,12.471700000000055,26.97678338903207,33.075066919377605,0.420125248860512,121.2,0.42244224422442245,1.230107303020762
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,13,20380615,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,929,928,5.432206791178758,17.903906791177985,0.1810735597059586,0.5967968930392662,0.18696975474664565,0.6158772591296512,3.1971289249204586,3.2562429601879814,12.471700000000055,30.192186663913347,38.575607577414594,0.42890750438300557,123.73333333333333,0.4213362068965517,1.2766867299546405
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,14,20380616,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,918,918,4.95221339314992,17.423913393149185,0.16507377977166401,0.5807971131049728,0.16846750577693406,0.5930594710015606,2.1112980109409594,2.0558843506003024,12.471700000000055,28.1189477919905,34.98355234289133,0.42459196522462656,122.4,0.4324618736383442,1.2424594962633235
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,15,20380617,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,902,900,4.262355717570684,16.7340557175699,0.14207852391902281,0.5578018572523299,0.1421284379460206,0.5586032083291976,0.1436623178013617,0.03513129614594355,12.471700000000055,25.538932870887223,31.61785382542457,0.4164747703831771,120.0,0.41555555555555557,1.1932673199276311
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,16,20380618,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,904,904,4.849942620294392,17.32164262029365,0.16166475400981306,0.5773880873431217,0.16238326402763448,0.5799542566202023,0.44444444444444287,0.44444444444445996,12.471700000000055,27.297625340256083,35.38294341494601,0.41757099259256786,120.53333333333333,0.41150442477876104,1.235166800870651
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,17,20380619,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,952,952,5.010271506099621,17.481971506098844,0.1670090502033207,0.5827323835366282,0.1766584619928459,0.6166048433572925,5.812695634845434,5.777777777777775,12.471700000000055,29.4459261216939,34.26378679820046,0.4399463813644466,126.93333333333334,0.45588235294117646,1.2465994877877187
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,18,20380620,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,895,894,4.646834044086407,17.118534044085695,0.15489446813621355,0.5706178014695231,0.1538618383486388,0.5668457426925669,0.6610482125236774,0.6666666666666523,12.471700000000055,26.79916649841807,33.259897134150904,0.4129839043439281,119.2,0.41834451901565994,1.220683591870007
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,19,20380621,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,946,946,5.512232783264816,17.983932783264024,0.18374109277549386,0.5994644261088008,0.19313230418401908,0.6301037189988062,5.111111111111122,5.111111111111102,12.471700000000055,29.27906296968831,37.926285590491716,0.436971414814787,126.13333333333334,0.45665961945031713,1.2823932008014416
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,20,20380622,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,861,860,4.44824735830792,16.91994735830712,0.14827491194359732,0.563998245276904,0.1416849158572152,0.5392464889717168,4.38862292790201,4.444444444444449,12.471700000000055,26.423268938120962,31.681527245772475,0.3975615731145016,114.66666666666667,0.42441860465116277,1.2065228285552592
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,21,20380623,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,905,905,4.721858358367142,17.193558358366367,0.15739527861223807,0.5731186119455456,0.15826969682675052,0.5763026042341319,0.5555555555555524,0.5555555555555668,12.471700000000055,27.21679799900594,31.85480001174082,0.4180329074073814,120.66666666666667,0.4287292817679558,1.2260334044881824
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,22,20380624,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,904,903,4.457825830575679,16.9295258305749,0.14859419435252263,0.56431752768583,0.14908950833369772,0.5670757722980245,0.4887752864075708,0.3333333333333383,12.471700000000055,27.33381942229827,31.24896568450849,0.4179862639643268,120.4,0.44629014396456257,1.207205847551065
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,23,20380625,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,890,889,3.703792459919188,16.175492459918456,0.12345974866397293,0.5391830819972818,0.12195079618030215,0.5327780339275682,1.1879171071146364,1.2222222222222203,12.471700000000055,24.317632113057336,29.68603506548004,0.41082723774726604,118.53333333333333,0.4015748031496063,1.1534374488720462
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,24,20380626,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,859,859,3.7829955722618807,16.25469557226111,0.12609985240872934,0.541823185742037,0.12035530357677611,0.5171401295026775,4.555555555555565,4.55555555555556,12.471700000000055,24.50964561909641,30.29430081959005,0.3967848259259014,114.53333333333333,0.38766006984866125,1.1590852420424618
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,25,20380627,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,960,960,5.459194806646438,17.930894806645693,0.1819731602215479,0.5976964935548564,0.19445517606833926,0.6387057849373713,6.8612233507692535,6.859262009625372,12.471700000000055,28.744775270621457,39.06858573422721,0.44425060886903206,128.0,0.4479166666666667,1.2786111837410292
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,26,20380628,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,921,920,5.164726087696438,17.63642608769567,0.17215753625654792,0.5878808695898557,0.17598325928447123,0.6011095178552568,2.2502260151159903,2.222222222222233,12.471700000000055,28.53617530555812,36.769411665968974,0.42512625857078556,122.66666666666667,0.43369565217391304,1.2576132914790186
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,27,20380629,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,845,845,4.0822449425234435,16.553944942522634,0.1360748314174481,0.5517981647507545,0.1277591472752707,0.5183337045348495,6.064619702209554,6.111111111111121,12.471700000000055,25.255280942011467,32.181756430211394,0.39057455725957874,112.66666666666667,0.3881656804733728,1.1804240316382846
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,28,20380630,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,904,903,4.349833286146139,16.821533286145353,0.14499444287153795,0.5607177762048451,0.1455623223027843,0.5627301064382254,0.35888468651744043,0.39165599729188716,12.471700000000055,26.001061953134922,32.32316074521913,0.41716778413544114,120.4,0.4141749723145072,1.1995051456866443
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,29,20380631,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,994,993,5.734270773833445,18.20597077383266,0.1911423591277815,0.6068656924610887,0.21089373623765226,0.6696382613519503,10.343733328587604,10.33333333333334,12.471700000000055,30.657741328885457,37.20083128753431,0.458744525114298,132.4,0.46827794561933533,1.2982262231362345
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,120,1,30,20380632,12.4717,288.6535115501495,0.4157233333333334,ESTAVEL,916,916,4.827282259556416,17.29898225955565,0.16090940865188053,0.5766327419851883,0.1637700203612473,0.5870902636663393,1.8135497552824724,1.7777777777777826,12.471700000000055,28.1811875747062,32.769694847565916,0.423320243305092,122.13333333333334,0.45524017467248906,1.233550942265732
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,1,20440603,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1321,1320,9.299550360907295,21.771250360906542,0.4649775180453648,1.088562518045327,0.45484204658672006,1.0649629261527997,2.1679592583165435,2.179776669902541,17.091774235469984,37.44478303400685,48.09120189462781,0.6101208795660797,176.0,0.6098484848484849,1.5524581732063847
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,2,20440604,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1417,1415,11.636519269094835,24.108219269094054,0.5818259634547418,1.2054109634547028,0.6106673335939732,1.2650204438792259,4.945158309634297,4.957044193761705,19.3573990957957,45.248099409210425,54.492627112079745,0.6543531102852539,188.66666666666666,0.6402826855123674,1.71910209222353
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,3,20440605,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1356,1355,8.684444602770629,21.15614460276986,0.43422223013853145,1.057807230138493,0.43583046062052594,1.0623053879504498,0.42523417157659305,0.3703703703703536,17.50251148876123,36.29302101725407,42.542635245355086,0.6264749273299237,180.66666666666666,0.6118081180811809,1.5085963854920552
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,4,20440606,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1375,1374,9.166277526188148,21.637977526187377,0.45831387630940745,1.0818988763093689,0.466461678554908,1.1015778494855641,1.8189290706470858,1.7777777777777712,18.218260138999995,37.683146221773136,45.37485954962903,0.6351161709306561,183.2,0.631004366812227,1.5429547915403656
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,5,20440607,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1317,1317,8.981909257392555,21.453609257391786,0.44909546286962776,1.0726804628695894,0.4381175737772591,1.046728877633712,2.4193211430786,2.4444444444444464,17.32276985530325,37.37824780546363,45.14207106160211,0.6086113038564529,175.6,0.6006074411541382,1.5298079110889984
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,6,20440608,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1340,1339,9.484766356429251,21.95646635642852,0.4742383178214626,1.097823317821426,0.47078813585605805,1.0903816274649654,0.6778586531782134,0.7275207075745885,17.87706840386454,38.40260187908234,47.44490049635678,0.6195934916089064,178.53333333333333,0.6213592233009708,1.5656655031157856
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,7,20440609,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1367,1364,9.194283256462246,21.665983256461438,0.4597141628231123,1.083299162823072,0.465023543959184,1.0960015689358564,1.1725667801387476,1.154930947410172,17.856240088312006,37.096427526472695,45.17533779242566,0.6309780249766724,181.86666666666667,0.6224340175953079,1.5449518162467946
M/D/1,M/D/1/∞/∞/FIFO,fora_pico,180,1,8,20440610,12.4717,288.6535115501495,0.6235850000000001,ESTAVEL,1339,1339,9.146553405792835,21.618253405792075,0.4573276702896418,1.0809126702896037,0.4536012966798743,1.0723064873017216,0.7961959577711545,0.8148148148148175,17.827452292465296,36.84001743484551,44.312190840661934,0.6187051906218471,178.53333333333333,0.6161314413741599,1.5415483095327003
